,age,age,Time_from_COVID_positive_to_death_in_days,Time_from_COVID_positive_to_death_in_days,ventilator,ventilator,albumin,albumin,diastolicBP,diastolicBP,systolicBP,systolicBP,cr,cr,ddimer,ddimer,egfr,egfr,eosinophil,eosinophil,ferritin,ferritin,fibrinogen,fibrinogen,hgb,hgb,inr,inr,lymphocyte,lymphocyte,neutrophil,neutrophil,NLratio,NLratio,platelet,platelet,protein,protein,pulse,pulse,pulseOx,pulseOx,rr,rr,temperature,temperature,wbc,wbc,alt,alt,ast,ast,bun,bun,calcium,calcium,chloride,chloride,crp,crp,interleukin6,interleukin6,ldh,ldh,mcv,mcv,monocyte,monocyte,mpv,mpv,procalcitonin,procalcitonin,rdw,rdw,tnf,tnf,troponin,troponin,ptt,ptt,bmi,bmi,glucose,glucose,direct_bili,direct_bili,total_bili,total_bili,indirect_bili,indirect_bili,creatine_kinase,creatine_kinase,pro_bnp,pro_bnp,potassium,potassium,charlson_score,charlson_score,ct_value,ct_value
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
death,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,60.973961562306265,16.755346829323525,,,0.11748295102293863,0.4146443181353814,3.7969693939393867,0.5289516191439922,71.6887786732796,12.598209960062622,125.82114073155611,17.923902867850966,1.8163229983686788,2.4207391366159317,3.205420519357882,4.73092674965154,69.04482702349806,35.03492284738298,0.043461900282219745,0.09955386778645757,1128.0439262472885,1740.3632673847915,615.5971867007672,197.26274296418796,12.665130134838495,2.2404700219782767,1.186904092526675,0.8539260527267165,1.3540608341172746,4.261787105494479,6.371966133584195,3.80908467042362,6.966930257913755,7.431927245274749,238.84822828472875,107.46769311526262,7.122365000000024,0.756743201553203,98.14285714285714,19.70501434808719,94.03597122302158,6.6071808157555125,20.35261019068459,4.739434967394855,99.17333541731789,1.5642979222997757,8.467168391345265,6.435414888237065,40.16480950775453,64.79874385445669,0.2734299016393406,0.4598146292591592,27.487429037520354,28.274587567528567,8.884218848829828,0.7276491206805282,0.2734299016393406,0.4598146292591592,0.2734299016393406,0.4598146292591592,0.2734299016393406,0.4598146292591592,399.5723719587629,213.6161280435201,88.91994355597373,7.168833974146911,0.6073377234242717,0.9105109588415745,10.972831999999995,1.0938050789936307,1.5252048672566312,5.873034531818884,14.356259805459668,2.1035186061283184,4.058333333333333,1.467656862712353,0.03907468976018437,0.11666914797296038,34.782126114649614,14.052417825878132,29.848163398692773,8.178167154401319,179.77413633013998,127.11885477310113,0.2734299016393406,0.4598146292591592,0.574229377049181,0.8695638477209735,0.28438884066955794,0.45859029388210243,554.5470623451694,3162.9482705411447,1811.4440774473142,3828.0359253583074,4.360514501607707,0.6939688961368478,1.9807811531308122,2.2082866087081463,28.80025094102887,5.952892961436172
1,72.28794848206071,12.483317491148776,8.37591740783073,6.908867733865282,0.7286108555657773,0.7824856522269148,3.5145321462945085,0.5251790048866316,55.55105795768169,20.71460273273641,103.92824287028519,33.2686813572241,2.6682319925163696,2.9258500410962665,6.555972802547783,7.007742381740718,46.82416744621135,32.231054587771595,0.019423791821561343,0.08025565401181729,2118.5561515151517,5181.995654641339,641.0749414519906,218.34520183422183,12.56031598513009,2.531938404880145,1.3617712499999979,1.1923896233073807,1.3242565055762094,6.663205242063652,7.839405204460959,4.949406280515886,10.56035301122862,11.448128506581485,220.0232342007435,109.8517581197285,6.9470986460348065,0.7954470489507861,101.17407407407407,22.615930848634296,88.66666666666667,11.237185060394665,23.567592592592593,7.741721982818765,99.26694521819861,1.9808101797460838,9.978810408921934,9.153342603449024,57.07414450867056,197.82555864829848,0.3617100671140956,0.7752906467592005,47.814781103835365,38.931558605746034,8.689610389610394,0.8053117739499583,0.3617100671140956,0.7752906467592005,0.3617100671140956,0.7752906467592005,0.3617100671140956,0.7752906467592005,626.2223646759847,589.4425524347683,90.66691449814134,7.793512039682918,0.6334572490706316,1.5376319876138913,11.264382239382241,1.1277936669449624,4.901507909604522,10.993129222371063,14.984572490706332,2.2323465396035043,2.545,0.6293250352560276,0.11093410677618139,0.4650074717130852,37.13848925619837,16.291559532574485,32.08699999999997,96.0502949169203,209.51254162487464,146.98590012831045,0.3617100671140956,0.7752906467592005,0.6791944391179271,1.130462313996517,0.3046331186752525,0.4077992301446428,872.6326086956523,2943.8501346356775,3881.725967840736,5091.421684953251,4.615457919847329,0.8286478227736164,3.2447102115915363,2.4519145531192574,24.62439862542956,5.70573116888487
